Messstelle Nr.,Messtelle,Messbeginn,Messende,Messstellezweck,Betreiber,Landkreis,Flussgebiet,Grundwasserkörper,Überschwemmungsgebiet,Wasserschutzgebiet,UTM-Rechtswert,UTM-Hochwert
1300001180,WW Oerbke B06,1999,2015,Grundwassergütemessstelle,NLWKN Betriebsstelle Verden,Heidekreis,Weser,Böhme Lockergestein links,,Oerbke,32549294,5854997
1300001181,WW Oerbke B07,2000,2015,Grundwassergütemessstelle,NLWKN Betriebsstelle Verden,Heidekreis,Weser,Böhme Lockergestein links,,Oerbke,32549285,5855234
1300001111,WW Panzenberg B01,1996,2015,Grundwassergütemessstelle,NLWKN Betriebsstelle Verden,Verden,Weser,Böhme Lockergestein rechts,,Panzenberg,32519041,5868631
1300001112,WW Panzenberg B02,1996,2015,Grundwassergütemessstelle,NLWKN Betriebsstelle Verden,Verden,Weser,Böhme Lockergestein rechts,,Panzenberg,32519322,5869177
1300001114,WW Panzenberg B03,1996,2015,Grundwassergütemessstelle,NLWKN Betriebsstelle Verden,Verden,Weser,Böhme Lockergestein rechts,,Panzenberg,32519606,5869559
1300001115,WW Panzenberg B04,1996,2015,Grundwassergütemessstelle,NLWKN Betriebsstelle Verden,Verden,Weser,Böhme Lockergestein rechts,,Panzenberg,32518672,5868275
1300001116,WW Panzenberg B05,1996,2015,Grundwassergütemessstelle,NLWKN Betriebsstelle Verden,Verden,Weser,Böhme Lockergestein rechts,,Panzenberg,32518267,5867482
1300001117,WW Panzenberg B06,1996,2015,Grundwassergütemessstelle,NLWKN Betriebsstelle Verden,Verden,Weser,Böhme Lockergestein rechts,,Panzenberg,32517852,5867090
1300001118,WW Panzenberg B07,1996,2015,Grundwassergütemessstelle,NLWKN Betriebsstelle Verden,Verden,Weser,Böhme Lockergestein rechts,,Panzenberg,32520039,5870037
500000803,WW Reddereitz Br 1,1989,1992,Grundwassergütemessstelle,NLWKN Betriebsstelle Lüneburg,Lüchow-Dannenberg,Elbe/Labe,Ilmenau Lockergestein rechts,,,32627954,5870062
800002228,WW Ristedt VII 2,2000,2015,Grundwassergütemessstelle,NLWKN Betriebsstelle Sulingen,Diepholz,Weser,Ochtum Lockergestein,,Ristedt,32485963,5865592
800001486,WW Ristedt 1,1978,2015,Grundwassergütemessstelle,NLWKN Betriebsstelle Sulingen,Diepholz,Weser,Ochtum Lockergestein,,Ristedt,32483045,5867963
800001488,WW Ristedt 10.1,1978,2012,Grundwassergütemessstelle,NLWKN Betriebsstelle Sulingen,Diepholz,Weser,Ochtum Lockergestein,,Ristedt,32486494,5869692
800003002,WW Ristedt 10.2,2014,2015,Grundwassergütemessstelle,NLWKN Betriebsstelle Sulingen,Diepholz,Weser,Ochtum Lockergestein,,Ristedt,32486490,5869693
800003000,WW Ristedt 10.3,2014,2015,Grundwassergütemessstelle,NLWKN Betriebsstelle Sulingen,Diepholz,Weser,Ochtum Lockergestein,,Ristedt,32486524,5869688
800001490,WW Ristedt 11.1,1980,2012,Grundwassergütemessstelle,NLWKN Betriebsstelle Sulingen,Diepholz,Weser,Ochtum Lockergestein,,Ristedt,32487454,5869602
800001531,WW Ristedt 11.2,2014,2015,Grundwassergütemessstelle,NLWKN Betriebsstelle Sulingen,Diepholz,Weser,Ochtum Lockergestein,,Ristedt,32487463,5869621
800001492,WW Ristedt 12.1,1978,2012,Grundwassergütemessstelle,NLWKN Betriebsstelle Sulingen,Diepholz,Weser,Ochtum Lockergestein,,Ristedt,32488983,5867313
800003006,WW Ristedt 12.4,2014,2015,Grundwassergütemessstelle,NLWKN Betriebsstelle Sulingen,Diepholz,Weser,Ochtum Lockergestein,Hache,Ristedt,32488962,5867283
800001494,WW Ristedt 13.1,1978,2012,Grundwassergütemessstelle,NLWKN Betriebsstelle Sulingen,Diepholz,Weser,Ochtum Lockergestein,,Ristedt,32489563,5867473
800001543,WW Ristedt 13.2,2014,2015,Grundwassergütemessstelle,NLWKN Betriebsstelle Sulingen,Diepholz,Weser,Ochtum Lockergestein,,Ristedt,32489563,5867484
800001496,WW Ristedt 14.1,1978,2012,Grundwassergütemessstelle,NLWKN Betriebsstelle Sulingen,Diepholz,Weser,Ochtum Lockergestein,,Ristedt,32490782,5869192
800003003,WW Ristedt 14.4,2015,2015,Grundwassergütemessstelle,NLWKN Betriebsstelle Sulingen,Diepholz,Weser,Ochtum Lockergestein,,Ristedt,32490778,5869193
800001500,WW Ristedt 15.1,1978,2012,Grundwassergütemessstelle,NLWKN Betriebsstelle Sulingen,Diepholz,Weser,Ochtum Lockergestein,,Ristedt,32491032,5869442
800001537,WW Ristedt 15.2,2014,2015,Grundwassergütemessstelle,NLWKN Betriebsstelle Sulingen,Diepholz,Weser,Ochtum Lockergestein,,Ristedt,32491043,5869431
800001502,WW Ristedt 16.1,1978,2012,Grundwassergütemessstelle,NLWKN Betriebsstelle Sulingen,Diepholz,Weser,Ochtum Lockergestein,,Ristedt,32490952,5867323
800001549,WW Ristedt 16.3,2014,2015,Grundwassergütemessstelle,NLWKN Betriebsstelle Sulingen,Diepholz,Weser,Ochtum Lockergestein,,Ristedt,32490947,5867332
800003008,WW Ristedt 16.4,2014,2015,Grundwassergütemessstelle,NLWKN Betriebsstelle Sulingen,Diepholz,Weser,Ochtum Lockergestein,,Ristedt,32490933,5867303
800001504,WW Ristedt 17.1,1978,2013,Grundwassergütemessstelle,NLWKN Betriebsstelle Sulingen,Diepholz,Weser,Ochtum Lockergestein,,Ristedt,32491820,5867289
800001551,WW Ristedt 17.3,2014,2015,Grundwassergütemessstelle,NLWKN Betriebsstelle Sulingen,Diepholz,Weser,Ochtum Lockergestein,,Ristedt,32491838,5867295
800001506,WW Ristedt 18.1,1978,2013,Grundwassergütemessstelle,NLWKN Betriebsstelle Sulingen,Diepholz,Weser,Ochtum Lockergestein,,Ristedt,32492312,5869122
800001539,WW Ristedt 18.2,2014,2015,Grundwassergütemessstelle,NLWKN Betriebsstelle Sulingen,Diepholz,Weser,Ochtum Lockergestein,,Ristedt,32492320,5869121
800001508,WW Ristedt 19.1,1978,2012,Grundwassergütemessstelle,NLWKN Betriebsstelle Sulingen,Diepholz,Weser,Ochtum Lockergestein,,Ristedt,32493301,5869042
800001541,WW Ristedt 19.3,2014,2015,Grundwassergütemessstelle,NLWKN Betriebsstelle Sulingen,Diepholz,Weser,Ochtum Lockergestein,,Ristedt,32493313,5869054
800001510,WW Ristedt 2,1978,2015,Grundwassergütemessstelle,NLWKN Betriebsstelle Sulingen,Diepholz,Weser,Ochtum Lockergestein,,Ristedt,32485198,5867410
800001512,WW Ristedt 3,1978,2015,Grundwassergütemessstelle,NLWKN Betriebsstelle Sulingen,Diepholz,Weser,Ochtum Lockergestein,,Ristedt,32487783,5867903
800001514,WW Ristedt 4,1978,2015,Grundwassergütemessstelle,NLWKN Betriebsstelle Sulingen,Diepholz,Weser,Ochtum Lockergestein,,Ristedt,32479966,5869662
800001516,WW Ristedt 5,1978,2014,Grundwassergütemessstelle,NLWKN Betriebsstelle Sulingen,Diepholz,Weser,Ochtum Lockergestein,,Ristedt,32480926,5869702
800001518,WW Ristedt 6.1,1978,2012,Grundwassergütemessstelle,NLWKN Betriebsstelle Sulingen,Diepholz,Weser,Ochtum Lockergestein,,Ristedt,32483575,5866943
800001533,WW Ristedt 6.2,2014,2015,Grundwassergütemessstelle,NLWKN Betriebsstelle Sulingen,Diepholz,Weser,Ochtum Lockergestein,,Ristedt,32483578,5866926
800001522,WW Ristedt 7.1,1978,2012,Grundwassergütemessstelle,NLWKN Betriebsstelle Sulingen,Diepholz,Weser,Ochtum Lockergestein,,Ristedt,32486244,5866273
800003001,WW Ristedt 7.2,2014,2015,Grundwassergütemessstelle,NLWKN Betriebsstelle Sulingen,Diepholz,Weser,Ochtum Lockergestein,,Ristedt,32486252,5866274
800001535,WW Ristedt 7.3,2014,2015,Grundwassergütemessstelle,NLWKN Betriebsstelle Sulingen,Diepholz,Weser,Ochtum Lockergestein,,Ristedt,32486247,5866286
800001524,WW Ristedt 8.1,1978,2013,Grundwassergütemessstelle,NLWKN Betriebsstelle Sulingen,Diepholz,Weser,Ochtum Lockergestein,Hombach / Leester Mühlenbach ,Ristedt,32484701,5869583
800001527,WW Ristedt 8.2,2014,2015,Grundwassergütemessstelle,NLWKN Betriebsstelle Sulingen,Diepholz,Weser,Ochtum Lockergestein,Hombach / Leester Mühlenbach ,Ristedt,32484692,5869577
800001529,WW Ristedt 8.3,2014,2015,Grundwassergütemessstelle,NLWKN Betriebsstelle Sulingen,Diepholz,Weser,Ochtum Lockergestein,,Ristedt,32484742,5869566
800001526,WW Ristedt 9.1,1978,2012,Grundwassergütemessstelle,NLWKN Betriebsstelle Sulingen,Diepholz,Weser,Ochtum Lockergestein,,Ristedt,32484495,5868802
800002999,WW Ristedt 9.2,2014,2015,Grundwassergütemessstelle,NLWKN Betriebsstelle Sulingen,Diepholz,Weser,Ochtum Lockergestein,,Ristedt,32484485,5868783
1300001041,WW Ritterhude B04,1985,2014,Grundwassergütemessstelle,NLWKN Betriebsstelle Verden,Osterholz,Weser,Wümme Lockergestein rechts,,Ritterhude,32483520,5893238
1300001042,WW Ritterhude B05,1985,2014,Grundwassergütemessstelle,NLWKN Betriebsstelle Verden,Osterholz,Weser,Wümme Lockergestein rechts,,Ritterhude,32483545,5893248
1300001043,WW Ritterhude B06,1992,2015,Grundwassergütemessstelle,NLWKN Betriebsstelle Verden,Osterholz,Weser,Wümme Lockergestein rechts,,Ritterhude,32483555,5893243
1300002483,WW Ritterhude B07,2005,2015,Grundwassergütemessstelle,NLWKN Betriebsstelle Verden,Osterholz,Weser,Wümme Lockergestein rechts,,Ritterhude,32483635,5893141
1300001052,WW Rotenburg (-Stadt) B04,1985,2015,Grundwassergütemessstelle,NLWKN Betriebsstelle Verden,Rotenburg (Wümme),Weser,Wümme Lockergestein links,,Rotenburg-Stadt,32527414,5885255
1300001054,WW Rotenburg (-Stadt) B05,1985,2015,Grundwassergütemessstelle,NLWKN Betriebsstelle Verden,Rotenburg (Wümme),Weser,Wümme Lockergestein links,,Rotenburg-Stadt,32527454,5885226
1300001055,WW Rotenburg (-Stadt) B06,1985,2015,Grundwassergütemessstelle,NLWKN Betriebsstelle Verden,Rotenburg (Wümme),Weser,Wümme Lockergestein links,,Rotenburg-Stadt,32527351,5885331
1300001056,WW Rotenburg (-Stadt) B07,1985,2015,Grundwassergütemessstelle,NLWKN Betriebsstelle Verden,Rotenburg (Wümme),Weser,Wümme Lockergestein links,,Rotenburg-Stadt,32529422,5885025
1300001057,WW Rotenburg (-Stadt) B08,1986,2015,Grundwassergütemessstelle,NLWKN Betriebsstelle Verden,Rotenburg (Wümme),Weser,Wümme Lockergestein links,,Rotenburg-Stadt,32529027,5884715
1300001053,WW Rotenburg (-Stadt) B09,1988,2015,Grundwassergütemessstelle,NLWKN Betriebsstelle Verden,Rotenburg (Wümme),Weser,Wümme Lockergestein links,,Rotenburg-Stadt,32529357,5884705
1300001333,WW Rotenburg (-Stadt) B10,2002,2015,Grundwassergütemessstelle,NLWKN Betriebsstelle Verden,Rotenburg (Wümme),Weser,Wümme Lockergestein links,,Rotenburg-Stadt,32529709,5884528
1300001318,WW Rotenburger Werke B01,1990,2015,Grundwassergütemessstelle,NLWKN Betriebsstelle Verden,Rotenburg (Wümme),Weser,Wümme Lockergestein links,,,32527648,5884285
1300001319,WW Rotenburger Werke B02,1990,2015,Grundwassergütemessstelle,NLWKN Betriebsstelle Verden,Rotenburg (Wümme),Weser,Wümme Lockergestein links,,,32527638,5884285
1300001067,WW Rotenburg-Nord B01,1987,2015,Grundwassergütemessstelle,NLWKN Betriebsstelle Verden,Rotenburg (Wümme),Weser,Wümme Lockergestein rechts,,Rotenburg-Nord,32525405,5890913
1300001068,WW Rotenburg-Nord B02,1987,2015,Grundwassergütemessstelle,NLWKN Betriebsstelle Verden,Rotenburg (Wümme),Weser,Wümme Lockergestein rechts,,Rotenburg-Nord,32525388,5890827
1300001069,WW Rotenburg-Nord B03,1987,2015,Grundwassergütemessstelle,NLWKN Betriebsstelle Verden,Rotenburg (Wümme),Weser,Wümme Lockergestein rechts,,Rotenburg-Nord,32525374,5890749
1300001317,WW Rotenburg-Nord B04,2001,2015,Grundwassergütemessstelle,NLWKN Betriebsstelle Verden,Rotenburg (Wümme),Weser,Wümme Lockergestein rechts,,Rotenburg-Nord,32525165,5890994
1300002951,WW Rotenburg-Nord B05,2011,2015,Grundwassergütemessstelle,NLWKN Betriebsstelle Verden,Rotenburg (Wümme),Weser,Wümme Lockergestein rechts,,Rotenburg-Nord,32525627,5890898
1300001061,WW Rotenburg-Süd B01,1996,2014,Grundwassergütemessstelle,NLWKN Betriebsstelle Verden,Rotenburg (Wümme),Weser,Wümme Lockergestein links,,Rotenburg-Süd,32523855,5878889
1300001058,WW Rotenburg-Süd B02,1996,2013,Grundwassergütemessstelle,NLWKN Betriebsstelle Verden,Rotenburg (Wümme),Weser,Wümme Lockergestein links,,Rotenburg-Süd,32523841,5878972
1300001062,WW Rotenburg-Süd B03,1996,2014,Grundwassergütemessstelle,NLWKN Betriebsstelle Verden,Rotenburg (Wümme),Weser,Wümme Lockergestein links,,Rotenburg-Süd,32523843,5879074
1300001059,WW Rotenburg-Süd B04,1996,2014,Grundwassergütemessstelle,NLWKN Betriebsstelle Verden,Rotenburg (Wümme),Weser,Wümme Lockergestein links,,Rotenburg-Süd,32523849,5879149
1300001060,WW Rotenburg-Süd B05,1996,2013,Grundwassergütemessstelle,NLWKN Betriebsstelle Verden,Rotenburg (Wümme),Weser,Wümme Lockergestein links,,Rotenburg-Süd,32523860,5879220
1300001063,WW Rotenburg-Süd B06,2003,2014,Grundwassergütemessstelle,NLWKN Betriebsstelle Verden,Rotenburg (Wümme),Weser,Wümme Lockergestein links,,Rotenburg-Süd,32524120,5878668
1300001066,WW Rotenburg-Süd B07,2003,2014,Grundwassergütemessstelle,NLWKN Betriebsstelle Verden,Rotenburg (Wümme),Weser,Wümme Lockergestein links,,Rotenburg-Süd,32524120,5879072
1300002793,WW Rotenburg-Süd B08,2011,2014,Grundwassergütemessstelle,NLWKN Betriebsstelle Verden,Rotenburg (Wümme),Weser,Wümme Lockergestein links,,Rotenburg-Süd,32524308,5878407
1300002942,WW Rotenburg-Süd B09,2011,2013,Grundwassergütemessstelle,NLWKN Betriebsstelle Verden,Rotenburg (Wümme),Weser,Wümme Lockergestein links,,Rotenburg-Süd,32523698,5878944
500000812,WW Salzhausen Br 1,1994,2005,Grundwassergütemessstelle,NLWKN Betriebsstelle Lüneburg,Harburg,Elbe/Labe,Ilmenau Lockergestein links,,Salzhausen,32578632,5897642
500000813,WW Salzhausen Br 2,1994,1997,Grundwassergütemessstelle,NLWKN Betriebsstelle Lüneburg,Harburg,Elbe/Labe,Ilmenau Lockergestein links,,Salzhausen,32578977,5898092
500000850,WW Salzhausen Br 3,2000,2005,Grundwassergütemessstelle,NLWKN Betriebsstelle Lüneburg,Harburg,Elbe/Labe,Ilmenau Lockergestein links,,Salzhausen,32578999,5898121
500000736,WW Schierhorn Br 1,1998,2004,Grundwassergütemessstelle,NLWKN Betriebsstelle Lüneburg,Harburg,Elbe/Labe,Este-Seeve Lockergestein,,Nordheide,32559815,5902678
500000737,WW Schierhorn Br 2,1998,2004,Grundwassergütemessstelle,NLWKN Betriebsstelle Lüneburg,Harburg,Elbe/Labe,Este-Seeve Lockergestein,,Nordheide,32560395,5902928
500000738,WW Schierhorn Br 3,1998,2004,Grundwassergütemessstelle,NLWKN Betriebsstelle Lüneburg,Harburg,Elbe/Labe,Este-Seeve Lockergestein,,Nordheide,32561115,5903507
500000739,WW Schierhorn Br 4,1998,2004,Grundwassergütemessstelle,NLWKN Betriebsstelle Lüneburg,Harburg,Elbe/Labe,Este-Seeve Lockergestein,,Nordheide,32561595,5903507
500000740,WW Schierhorn Br 5,1999,2004,Grundwassergütemessstelle,NLWKN Betriebsstelle Lüneburg,Harburg,Elbe/Labe,Este-Seeve Lockergestein,,Nordheide,32561804,5903697
1300001091,WW Schneverdingen B05,1993,2015,Grundwassergütemessstelle,NLWKN Betriebsstelle Verden,Heidekreis,Weser,Wümme Lockergestein links,,,32553607,5884965
1300001092,WW Schneverdingen B06,1993,2015,Grundwassergütemessstelle,NLWKN Betriebsstelle Verden,Heidekreis,Weser,Wümme Lockergestein links,,Schneverdingen,32553540,5883300
1300001093,WW Schneverdingen B07,1993,2015,Grundwassergütemessstelle,NLWKN Betriebsstelle Verden,Heidekreis,Weser,Wümme Lockergestein links,,Schneverdingen,32553113,5882924
1300002376,WW Schneverdingen B09,2001,2015,Grundwassergütemessstelle,NLWKN Betriebsstelle Verden,Heidekreis,Weser,Wümme Lockergestein links,,Schneverdingen,32552278,5882646
500000800,WW Schutschur Br 3,1999,2014,Grundwassergütemessstelle,NLWKN Betriebsstelle Lüneburg,Lüchow-Dannenberg,Elbe/Labe,Jeetzel Lockergestein links,,Schutschur,32628657,5897718
500000801,WW Schutschur Br 5,1999,2014,Grundwassergütemessstelle,NLWKN Betriebsstelle Lüneburg,Lüchow-Dannenberg,Elbe/Labe,Jeetzel Lockergestein links,,Schutschur,32627347,5897913
500000853,WW Schutschur Br 6,1999,2014,Grundwassergütemessstelle,NLWKN Betriebsstelle Lüneburg,Lüchow-Dannenberg,Elbe/Labe,Jeetzel Lockergestein links,,Schutschur,32627251,5897819
1300001095,WW Schüttenbusch B01,1989,2015,Grundwassergütemessstelle,NLWKN Betriebsstelle Verden,Heidekreis,Weser,Böhme Lockergestein rechts,,Soltau-Schüttenbusch,32555594,5872386
1300001096,WW Schüttenbusch B02,1988,2015,Grundwassergütemessstelle,NLWKN Betriebsstelle Verden,Heidekreis,Weser,Böhme Lockergestein rechts,,Soltau-Schüttenbusch,32555487,5872381
1300001097,WW Schüttenbusch B03,1989,2015,Grundwassergütemessstelle,NLWKN Betriebsstelle Verden,Heidekreis,Weser,Böhme Lockergestein rechts,,Soltau-Schüttenbusch,32555362,5872298
1300001099,WW Schüttenbusch B05,1988,2015,Grundwassergütemessstelle,NLWKN Betriebsstelle Verden,Heidekreis,Weser,Böhme Lockergestein rechts,,Soltau-Schüttenbusch,32555111,5872196
1300001357,WW Schüttenbusch B07,2001,2015,Grundwassergütemessstelle,NLWKN Betriebsstelle Verden,Heidekreis,Weser,Böhme Lockergestein rechts,,Soltau-Schüttenbusch,32555218,5872327
800000172,WW Schwaförden PB 60,1994,2015,Grundwassergütemessstelle,NLWKN Betriebsstelle Sulingen,Diepholz,Weser,Große Aue Lockergestein links,,,32487268,5841107
800002411,WW Schwaförden PB 74,1998,2015,Grundwassergütemessstelle,NLWKN Betriebsstelle Sulingen,Diepholz,Weser,Große Aue Lockergestein links,,Schwaförden,32487959,5841540
800001528,WW Schwaförden 1,1977,2002,Grundwassergütemessstelle,NLWKN Betriebsstelle Sulingen,Diepholz,Weser,Große Aue Lockergestein links,,Schwaförden,32486470,5841831
800002412,WW Schwaförden 1 A,2003,2015,Grundwassergütemessstelle,NLWKN Betriebsstelle Sulingen,Diepholz,Weser,Große Aue Lockergestein links,,Schwaförden,32486529,5841838
800001530,WW Schwaförden 2,1977,2007,Grundwassergütemessstelle,NLWKN Betriebsstelle Sulingen,Diepholz,Weser,Große Aue Lockergestein links,,Schwaförden,32486859,5841819
800001532,WW Schwaförden 3,1980,2015,Grundwassergütemessstelle,NLWKN Betriebsstelle Sulingen,Diepholz,Weser,Große Aue Lockergestein links,,Schwaförden,32487211,5841836
800001534,WW Schwaförden 4,1983,1995,Grundwassergütemessstelle,NLWKN Betriebsstelle Sulingen,Diepholz,Weser,Große Aue Lockergestein links,,Schwaförden,32486124,5841719
800001594,WW Schwaförden 4 A,1996,2015,Grundwassergütemessstelle,NLWKN Betriebsstelle Sulingen,Diepholz,Weser,Große Aue Lockergestein links,,Schwaförden,32486123,5841719
800002917,WW Schwaförden 5,2008,2015,Grundwassergütemessstelle,NLWKN Betriebsstelle Sulingen,Diepholz,Weser,Große Aue Lockergestein links,,Schwaförden,32486798,5842371
1300002559,WW Serengeti-Park B01,2006,2015,Grundwassergütemessstelle,NLWKN Betriebsstelle Verden,Heidekreis,Weser,Örtze Lockergestein rechts,,,32541713,5844404
1300002971,WW Serengeti-Park B02,2008,2015,Grundwassergütemessstelle,NLWKN Betriebsstelle Verden,Heidekreis,Weser,Örtze Lockergestein rechts,,,32541685,5844360
800001821,WW St. Hülfe 3,1977,2015,Grundwassergütemessstelle,NLWKN Betriebsstelle Sulingen,Diepholz,Weser,Hunte Lockergestein rechts,,St. Hülfe,32462453,5832832
800001538,WW St. Hülfe 5,1978,2015,Grundwassergütemessstelle,NLWKN Betriebsstelle Sulingen,Diepholz,Weser,Hunte Lockergestein rechts,,St. Hülfe,32461157,5830910
800001542,WW St. Hülfe 6,1979,2015,Grundwassergütemessstelle,NLWKN Betriebsstelle Sulingen,Diepholz,Weser,Hunte Lockergestein rechts,,St. Hülfe,32461083,5830276
800001544,WW St. Hülfe 7,1981,2015,Grundwassergütemessstelle,NLWKN Betriebsstelle Sulingen,Diepholz,Weser,Hunte Lockergestein rechts,,St. Hülfe,32461307,5831684
800001546,WW St. Hülfe 8,1977,2015,Grundwassergütemessstelle,NLWKN Betriebsstelle Sulingen,Diepholz,Weser,Hunte Lockergestein rechts,,St. Hülfe,32461983,5832320
500000844,WW Stadensen Br 1,1990,2009,Grundwassergütemessstelle,NLWKN Betriebsstelle Lüneburg,Uelzen,Elbe/Labe,Ilmenau Lockergestein links,,Stadensen II,32606941,5858588
500000845,WW Stadensen Br 2,1990,2009,Grundwassergütemessstelle,NLWKN Betriebsstelle Lüneburg,Uelzen,Elbe/Labe,Ilmenau Lockergestein links,,Stadensen II,32607435,5858748
500000846,WW Stadensen Br 3,1990,2009,Grundwassergütemessstelle,NLWKN Betriebsstelle Lüneburg,Uelzen,Elbe/Labe,Ilmenau Lockergestein links,,Stadensen II,32607760,5859102
500000847,WW Stadensen Br 4,1990,2009,Grundwassergütemessstelle,NLWKN Betriebsstelle Lüneburg,Uelzen,Elbe/Labe,Ilmenau Lockergestein links,,Stadensen II,32607325,5858494
1300001359,WW Steinbeck B04,2003,2015,Grundwassergütemessstelle,NLWKN Betriebsstelle Verden,Heidekreis,Elbe/Labe,Ilmenau Lockergestein links,,,32571336,5884576
1300001360,WW Steinbeck B05,2003,2015,Grundwassergütemessstelle,NLWKN Betriebsstelle Verden,Heidekreis,Elbe/Labe,Ilmenau Lockergestein links,,,32571293,5884582
500000809,WW Stelle Br 1,1991,2014,Grundwassergütemessstelle,NLWKN Betriebsstelle Lüneburg,Harburg,Elbe/Labe,Este-Seeve Lockergestein,,Winsen/Stelle/Ashausen,32573919,5915742
500000810,WW Stelle Br 2,1991,2014,Grundwassergütemessstelle,NLWKN Betriebsstelle Lüneburg,Harburg,Elbe/Labe,Este-Seeve Lockergestein,,Winsen/Stelle/Ashausen,32573939,5915737
500000811,WW Stelle Br 3,1991,2014,Grundwassergütemessstelle,NLWKN Betriebsstelle Lüneburg,Harburg,Elbe/Labe,Este-Seeve Lockergestein,,Winsen/Stelle/Ashausen,32573831,5915762
800002365,WW Stolzenau 2,1980,2006,Grundwassergütemessstelle,NLWKN Betriebsstelle Sulingen,Nienburg (Weser),Weser,Mittlere Weser Lockergestein links 2,,Stolzenau,32502977,5819553
800001550,WW Stolzenau 3,1983,2006,Grundwassergütemessstelle,NLWKN Betriebsstelle Sulingen,Nienburg (Weser),Weser,Mittlere Weser Lockergestein links 2,,Stolzenau,32502957,5819022
800001555,WW Stolzenau 3 A,2011,2015,Grundwassergütemessstelle,NLWKN Betriebsstelle Sulingen,Nienburg (Weser),Weser,Mittlere Weser Lockergestein links 2,,Stolzenau,32502958,5818994
800001552,WW Stolzenau 4,1977,2006,Grundwassergütemessstelle,NLWKN Betriebsstelle Sulingen,Nienburg (Weser),Weser,Mittlere Weser Lockergestein links 2,,Stolzenau,32502827,5818747
600002926,WW Stolzenau 4 A,2007,2015,Grundwassergütemessstelle,NLWKN Betriebsstelle Stade,Nienburg (Weser),Weser,Mittlere Weser Lockergestein links 2,,Stolzenau,32502832,5818759
800001554,WW Stolzenau 5,1977,2006,Grundwassergütemessstelle,NLWKN Betriebsstelle Sulingen,Nienburg (Weser),Weser,Mittlere Weser Lockergestein links 2,,Stolzenau,32502881,5818513
800001556,WW Sulingen 1,1979,2015,Grundwassergütemessstelle,NLWKN Betriebsstelle Sulingen,Diepholz,Weser,Große Aue Lockergestein links,,Sulingen,32487994,5837969
800001558,WW Sulingen 2,1979,2015,Grundwassergütemessstelle,NLWKN Betriebsstelle Sulingen,Diepholz,Weser,Große Aue Lockergestein links,,Sulingen,32488016,5837913
